created-at,username,text,extr-places,extr-latlon
2017-07-24 11:58:25,bjpforbhavnagar,RT @CMO_Gujarat: The state administration is ready to tackle the flood-like situation caused by heavy rains in the state https://t.co/MDN0e…,RT,
2017-07-24 11:58:12,Eenadu_English,"Flood-like situation in Rajasthan, two washed away
#FloodInRajasthan #RajasthanFlood 
https://t.co/IUgkzYp1zK https://t.co/AjAAJ1Fi2z",Rajasthan| RajasthanFlood,[][]
2017-07-24 11:58:02,Kiranshrimali8,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",RT| Deesa| Banaskantha,[][]
2017-07-24 11:57:51,SagarKhasor,RT @Aum_ashok: Shankarbhai Chaudhary review flood situation of Banaskantha.! https://t.co/H5LNNGn7Fh,RT| Shankarbhai| Banaskantha,[][]
2017-07-24 11:57:34,newsroompostind,Gujarat CM @vijayrupanibjp reviews the flood control measures at Dessa in Banaskantha district. https://t.co/jQk5nf2T2Q,Gujarat CM| Dessa| Banaskantha,[][][]
2017-07-24 11:57:21,TNT_Magazine,#NortheastIndia Nagaland Flood update: CM’s Relief Fund releases Rs 20 Lakh as aid to flood victims.DETAILS-… https://t.co/iAGvgxdw5y,NortheastIndia Nagaland Flood,[]
2017-07-24 11:57:14,muralidharreddy,"Not a flood situation in Bengal, says Mamata https://t.co/2arnIQ5nud",Bengal| Mamata,[][]
2017-07-24 11:56:53,RedFelicitas,RT @TOIKolkata: The state government has asked DMs of flood hit districts to operate control rooms 24x7.,RT| DMs,[]
2017-07-24 11:56:47,djgoodlook,RT @DeshGujarat: Flood gates of Dantiwada dam opened. All nearby villages have been alerted: Banaskantha Collector,RT| Dantiwada,[]
2017-07-24 11:56:41,djgoodlook,RT @DeshGujarat: Narendrabhai and PMO in touch and extending all help: Gujarat Chief Minister Vijay Rupani on flood situation,RT| PMO| Vijay Rupani,[][]
2017-07-24 11:56:28,pravin_gala,RT @vijayrupanibjp: Conducted an aerial survey of the flood affected areas of Surendranagar district &amp; instructed officials to do needful.…,RT| Surendranagar,[]
2017-07-24 11:56:23,kp03091989,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",RT| Deesa| Banaskantha,[][]
2017-07-24 11:56:16,homeodisha,Mobilization of Fire Service Personnel to meet any emergency during the flood in North Odisha to attend emergency https://t.co/2hY9hwtbeP,Fire Service| North Odisha,[][]
2017-07-24 11:55:59,TheAshokSingh,RT @vijayrupanibjp: Visited State Control Room at Gandhinagar &amp; reviewed the flood situation. Satisfied with the overall preparedness of th…,RT| Gandhinagar,[]
2017-07-24 11:55:47,VeerprakashJ,"RT @ashokgehlot51: Flood like situation in many parts of #Rajasthan including Jalore is worrying. 
https://t.co/ARwt6SkDrQ",RT| Jalore,[]
2017-07-24 11:55:36,djgoodlook,"RT @DeshGujarat: In picture: Rupani, Chudasama, Chaudhary holding a meeting on flood-like situation in Banaskantha with district administra…",RT| Chudasama| Banaskantha,[][]
2017-07-24 11:55:33,rakeshrana2110,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",RT| Deesa| Banaskantha,[][]
2017-07-24 11:54:48,HiteshD97419549,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:54:27,urvish9638,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:54:08,akshayparmar169,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:53:49,TOIKolkata,The state government has asked DMs of flood hit districts to operate control rooms 24x7.,DMs,[]
2017-07-24 11:53:29,sukhpreet997,RT @mssirsa: Proud to share about these Sikh men risking their lives and jumping in flood to save items at a Mosque in Kashmir. https://t.c…,#,
2017-07-24 11:53:10,TOIKolkata,"CM takes stock of the flood situation in Bengal, talks to officials before leaving for Delhi.",CM| Bengal| Delhi,[][][]
2017-07-24 11:52:59,MiteshBhatia18,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",RT| Deesa| Banaskantha,[][]
2017-07-24 11:52:57,ahinsaproperty,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",RT| Deesa| Banaskantha,[][]
2017-07-24 11:52:22,rakeshrana2110,RT @CollectorBK: Flood gates opened of Dantiwada dam. All nearby villages has been alerted.,RT| Dantiwada,[]
2017-07-24 11:51:54,DynamiteNews_,#IAF to conduct flood rescue operations in #Gujarat https://t.co/ohFMoQwHVd #GujaratRains #GujaratFloods https://t.co/YtmEu0tKth,GujaratFloods,[]
2017-07-24 11:51:53,nanditathhakur,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:51:07,jayeshpatelbjp,RT @vijayrupanibjp: Visited State Control Room at Gandhinagar &amp; reviewed the flood situation. Satisfied with the overall preparedness of th…,RT| Gandhinagar,[]
2017-07-24 11:50:40,jayeshpatelbjp,RT @pradipsinhbjp: From Aerial Survey to high level meeting with Admin. He is undertaking every minute stock of Flood Situation of Gujarat.…,RT| Aerial Survey| Admin| Flood Situation,[][][]
2017-07-24 11:50:36,jayeshpatelbjp,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:50:19,ochamyanmar,Photos from the inter-agency mission on 17-21 July to flood-affected townships in Sgaging Region where more than 23… https://t.co/IE8dXpAbHo,,[]
2017-07-24 11:49:30,kmlshdbh,RT @CMOGuj: Guj CM announces the postponement of Narmada Mahotsav &amp; Ahmedabad Heritage Mahotsav owing to heavy rains &amp; flood-like situation…,RT| Narmada Mahotsav| Ahmedabad Heritage Mahotsav,[][]
2017-07-24 11:49:26,kmlshdbh,RT @vijayrupanibjp: Visited State Control Room at Gandhinagar &amp; reviewed the flood situation. Satisfied with the overall preparedness of th…,RT| Gandhinagar,[]
2017-07-24 11:49:17,kmlshdbh,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",RT| Deesa| Banaskantha,[][]
2017-07-24 11:48:03,MeghjiChavda2,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:47:54,mit_chokshi,RT @pradipsinhbjp: From Aerial Survey to high level meeting with Admin. He is undertaking every minute stock of Flood Situation of Gujarat.…,RT| Aerial Survey| Admin| Flood Situation,[][][]
2017-07-24 11:47:50,MehulGohil_,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:47:45,nishant1288,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",RT| Deesa| Banaskantha,[][]
2017-07-24 11:47:22,mit_chokshi,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:46:56,themahendrab,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",RT| Deesa| Banaskantha,[][]
2017-07-24 11:46:45,KetanSh21266000,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",RT| Deesa| Banaskantha,[][]
2017-07-24 11:46:33,themahendrab,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:46:19,SarthakDogra,"Flood management works also suffered from inordinate delays.

https://t.co/NJCX9hXxwS",Flood,[]
2017-07-24 11:45:55,rakeshrana2110,RT @vijayrupanibjp: Visited State Control Room at Gandhinagar &amp; reviewed the flood situation. Satisfied with the overall preparedness of th…,RT| Gandhinagar,[]
2017-07-24 11:45:51,HitenVithalani,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:45:29,iyadavprince,RT @pradipsinhbjp: From Aerial Survey to high level meeting with Admin. He is undertaking every minute stock of Flood Situation of Gujarat.…,RT| Aerial Survey| Admin| Flood Situation,[][][]
2017-07-24 11:45:24,iyadavprince,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:45:19,RajkotInfo,RT @vijayrupanibjp: Visited State Control Room at Gandhinagar &amp; reviewed the flood situation. Satisfied with the overall preparedness of th…,RT| Gandhinagar,[]
2017-07-24 11:45:14,RajkotInfo,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",RT| Deesa| Banaskantha,[][]
2017-07-24 11:45:05,jasssrajgrewal,RT @vijayrupanibjp: Visited State Control Room at Gandhinagar &amp; reviewed the flood situation. Satisfied with the overall preparedness of th…,RT| Gandhinagar,[]
2017-07-24 11:44:59,trajendrabjp,RT @vijayrupanibjp: Indebted to @IAF_MCC for their timely help &amp; rescue operations during hours of flood in various parts of the state. Tha…,#,
2017-07-24 11:44:57,ChetanKher5,RT @pradipsinhbjp: From Aerial Survey to high level meeting with Admin. He is undertaking every minute stock of Flood Situation of Gujarat.…,RT| Aerial Survey| Admin| Flood Situation,[][][]
2017-07-24 11:44:39,shadowraga,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:44:35,rishiranja,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:44:31,VinitTrivedi007,RT @pradipsinhbjp: From Aerial Survey to high level meeting with Admin. He is undertaking every minute stock of Flood Situation of Gujarat.…,RT| Aerial Survey| Admin| Flood Situation,[][][]
2017-07-24 11:44:24,NewsAssam,"Monsoon 2017: Rains Wreak Havoc in Gujarat, Assam Flood Situation Improves - https://t.co/NQXYBPYHDD https://t.co/LckcarbCDy #Assam",Gujarat| Assam Flood Situation,[][]
2017-07-24 11:44:16,monagusai,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",RT| Deesa| Banaskantha,[][]
2017-07-24 11:44:08,jasssrajgrewal,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",RT| Deesa| Banaskantha,[][]
2017-07-24 11:44:06,monagusai,RT @vijayrupanibjp: Visited State Control Room at Gandhinagar &amp; reviewed the flood situation. Satisfied with the overall preparedness of th…,RT| Gandhinagar,[]
2017-07-24 11:43:59,ChetanKher5,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:43:57,shaktisinhbjp,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:43:01,neelshah31790,RT @vijayrupanibjp: Visited State Control Room at Gandhinagar &amp; reviewed the flood situation. Satisfied with the overall preparedness of th…,RT| Gandhinagar,[]
2017-07-24 11:42:59,besttopicin,"Flood-Like Situation In Rajasthan, Two Washed Away https://t.co/mn7EfDUge5",Rajasthan,[]
2017-07-24 11:42:52,bjpforbhavnagar,"RT @CMO_Gujarat: RT vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/Up7OBMc…",#,
2017-07-24 11:42:42,neelshah31790,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:42:35,bajgirenamdev,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",RT| Deesa| Banaskantha,[][]
2017-07-24 11:42:27,nivedita_Him,"#Godavari in spate, severe #flood warning issued #Monsoon2017 https://t.co/nfUind1Ylv",,[]
2017-07-24 11:42:12,gopalsharma201,RT @mssirsa: Proud to share about these Sikh men risking their lives and jumping in flood to save items at a Mosque in Kashmir. https://t.c…,#,
2017-07-24 11:42:11,neelshah31790,RT @pradipsinhbjp: From Aerial Survey to high level meeting with Admin. He is undertaking every minute stock of Flood Situation of Gujarat.…,RT| Aerial Survey| Admin| Flood Situation,[][][]
2017-07-24 11:41:51,Falgun_Rathod,RT @vijayrupanibjp: Visited State Control Room at Gandhinagar &amp; reviewed the flood situation. Satisfied with the overall preparedness of th…,RT| Gandhinagar,[]
2017-07-24 11:41:45,VinitTrivedi007,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:41:34,KalpeshRathavi,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:41:22,parthshah001,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",RT,
2017-07-24 11:41:18,IGSSS,RT @stc_india: Another aftermath of #AssamFloods is that children have developed rashes because of their exposure to the flood water https:…,RT| AssamFloods,[]
2017-07-24 11:41:11,basenshukai,RT @official_dgar: 32 AR/IGAR (N) continued to reach out flood victims &amp; provided meal  in flood relief camp at Govt Middle School Ekhoyan…,RT| Govt Middle School,[]
2017-07-24 11:41:11,kavanmehta,RT @CMOGuj: Guj CM announces the postponement of Narmada Mahotsav &amp; Ahmedabad Heritage Mahotsav owing to heavy rains &amp; flood-like situation…,RT| Narmada Mahotsav| Ahmedabad Heritage Mahotsav,[][]
