place,lat,lon
YouthKiAwaaz,28.590465,77.328152
GreatDismal,36.5334855,-76.4621685
Stone,36.7748882,-93.4599326
Dhansiri,26.6292018,93.7690179
Dhanusha,26.8350474,86.0121573
BiharHouse,25.609311,85.142496
Shastri,41.8165292,-72.7253914
HQ,42.959915,-85.6610359
DhakaUniversity,23.7339937,90.392784
CIPRB,23.7822596,90.3939298
Effect,33.501114,-117.656007
Crop,41.4837964,-81.7038361
YasarShah,24.9262255,67.1410616
JD,53.4132007,-1.4117748
ITs,34.1785517,-103.349577
Got,19.0854599,73.1098806
Bara,41.1171432,16.8718715
Lives,32.7471603,48.7611965
Gangzur,22.5526976,88.3509444
BBS,38.6474585,-121.4990601
MazffarpurBihar,26.1208876,85.3647201
BintiGurung,27.0272602,88.8692756
Ganesh,40.3714428,-111.7767155
Marjadi,27.2437902,84.4671424
Goonj,30.1161403,78.2845414
Deuba,-18.2476528,177.8862712
SabarkanthaDistBank,23.325624,73.1337936
Maldah,25.1785773,88.2461183
Delegation,38.9028939,-77.0483959
Ananto,19.0732569,72.8705549
Money,34.1742914,-88.7220435
Vadodra,22.3071588,73.1812187
Bhuj,23.2419997,69.6669324
Bhavngr,21.7644725,72.1519304
Agriculture,44.953589,-93.097726
Adam,42.4772842,-83.2457713
Mr.NitishKumar,25.8839366,87.1167326
IndianExpressCurrent,28.5875094,77.3317488
Watchout,58.394259,15.556062
BiharLalu,24.8067193,84.9949295
PMUY,40.4247016,-86.9110355
KaliganjIndane,23.5292435,87.3544514
Karimganj,24.8649128,92.3591531
SeriousFlood,10.0766704,76.5924804
RailLine,40.746403,-74.001702
GopalganjDistrict,23.0488146,89.8879304
NitishKumarSirPlz,28.712194,77.115404
Governer,40.6894501,-74.016792
Topic,39.2146923,-76.8612614
KadapaDistrict,14.5767233,78.8382644
RoadsFilled,33.9721622,-94.345924
FloodWater,45.0114736,-83.7951444
LocalAdministration,23.9454979,92.4890846
Text,37.790099,-122.4007507
Heart,29.5190724,-98.5747978
Minds,-5.0901754,-42.8100478
EWS,36.1344167,-115.277823
British,54.9634416,-1.6525757
Ye,15.552727,48.516388
Highways,34.0235056,-118.4774434
Parimal,19.2081585,84.0669545
Faizabad,26.7732476,82.1441643
Vikramshila,25.3239916,87.2847349
DakshinDinajpurDistrict,25.3715308,88.556531
Expect,33.235852,131.610239
WesternRly,26.3699902,76.0984316
NFRly,26.5018327,90.9666118
Psngrs,41.400603,-79.8309019
DeraSachaSauda,28.420151,77.0563632
INCGujarat,28.6186691,77.2419073
IndianEmbassy,38.9113213,-77.0469904
Bangaluru,12.9715987,77.5945627
Aniruddha,19.0667958,72.8356208
ADM,41.3199681,-88.8837048
Emergency,37.4340617,-122.1746788
Cook,47.6051056,-90.4931767
Selfie,55.757858,37.582599
Banglore,12.9715987,77.5945627
Irony,34.677855,135.497667
FamilyMembersOf,47.6241557,-122.5205179
G_ANAND_1,21.1987315,72.7949614
RiverBurhiGandak,26.2232336,85.5085239
BurhiGandak,26.2232336,85.5085239
Sakra,25.9722049,85.5650695
VLE,11.6430762,78.1771908
INR,35.258704,-97.492656
Appreciate,35.248386,136.9738845
Quick,36.4418555,-79.5223668
Nanpara,27.8674709,81.4992884
PLI,40.757235,-73.982881
MeredithFrost,44.0966139,-84.700538
Afghanistan,33.93911,67.709953
Biblical,40.2816397,-75.3038108
Jamuguri,26.7313589,92.9275836
Sonitpur,26.6738851,92.8577105
CONGRESS,34.162526,-112.8507374
SEWADAL,28.62122,77.282123
Via,42.263284,-71.790041
Sharma,42.7277253,-78.8904789
MadhavNarayan,21.121115,79.052892
Sakhuhawa,26.8865714,85.2955242
DLSO,29.2839387,82.1826938
Rauthat,27.0486903,85.3136218
JantaKa,28.4297486,77.2937744
BREAD,38.9474631,-77.0659413
AAPVind,11.929686,79.8276999
NaamKirttan,20.371648,72.916074
JagatGuruSrimantaSankardeva,26.1881999,91.7859
DistrictHQ,35.097127,-77.1113869
Sidhwalia,26.3351642,84.6662199
Difference,39.7190456,-121.8526477
RTC,36.1641648,-115.1544351
Express,32.807486,-96.623071
Collins,29.042714,-95.450853
BengalGovt,13.0730933,80.2572225
Animals,29.7546051,-95.3622088
NDMA,28.566515,77.199372
RightTime,39.0347513,-76.6812488
CSC,37.562112,-122.2860348
UPGovt,28.8304956,78.7326499
luvit_Patna,25.3523945,85.0322314
Sidharthnagar,27.2715633,82.820974
Kash,29.7041359,-95.3704015
KatiharBihar,25.552048,87.5718609
TransformingIndia,13.942538,76.613718
PrachiThakkar1,19.2072367,72.8348221
Asaram,28.6410079,77.1935393
UNEP,-1.2323616,36.816411
Own,34.0620786,-118.3535278
GujaratAssam,22.91338,72.595097
MahakaliPanchsr,23.5345762,73.0082334
Chittagong,22.3475365,91.8123324
AmirKhan,31.14119,62.089985
Gola,28.0786366,80.4715866
Walmart,26.148837,-81.6891
Nitrogen,26.9357627,-80.1375118
BPL,42.3493265,-71.0783125
EastIndia,22.8961999,85.980011
EU,50.04887,1.419597
EUArmy,51.560094,0.389425
SheikhHasina,24.5618391,88.244784
Want,43.7300061,-79.4189633
PHC,32.7626589,-79.9838019
BETTER,40.574312,-74.10647
SHRI,41.8801255,-71.3799735
NITISH,37.7642921,-122.4574255
HONMA,43.0624356,141.3513158
Hml,25.8950887,-80.3066324
Acosta,30.25628,-81.5990156
Putins,46.497705,5.303851
HAARP,62.3923722,-145.15053
POTUS,45.111086,3.990662
AdhunikGas,30.2873761,78.0642567
RaulBaba,19.2378505,73.1677124
Pirganj,25.8191232,88.3433623
WFP,40.7528577,-73.9722846
Pratap,17.367284,78.52756
MAGICFOR,31.2174804,121.4611705
GurukulMagicAcademy,19.0260704,72.8510579
Magic,44.000977,12.655788
KedarNathFlashFlood,30.7352308,79.066895
Nizampet,17.5164805,78.3766275
FloodDoes,41.5897083,-93.6347257
Work,-1.9464107,30.0683244
Aise,50.8167146,4.4267448
RamRahimSingh,19.1411099,72.928067
IndiaAllIndiaKisanSabha,9.9492921,76.3472262
NAVODAYA,28.6054375,77.3821602
ALUMNI,41.5005931,-81.6024898
Bera,43.2808504,-1.6830042
FatehBrSinghSon,26.9147943,75.8277859
LateVirBahadurSingh,19.197766,72.976137
BijayPrakash17,26.2636796,72.9664909
SEEMANCHAL,26.1687778,87.4206121
Maynaguri,26.5738294,88.8214984
Debarva,10.0190909,-84.1237232
Quran,37.6144707,48.5278532
Kafirs,38.3710109,-95.7660338
Pak,21.896685,-159.6024977
Bravo,40.7589426,-73.9793564
Usha,40.7366371,-73.7126575
NazarethSisters,23.372083,85.343052
Hato,49.9464404,18.2393203
Haryana,29.0587757,76.085601
LFC,53.4299904,-2.9616719
Uttrakhand,30.066753,79.0192997
UrgentHelp,34.1581677,-118.4237539
MBBS,20.4870447,83.4851899
Bhaiya,25.1076569,82.0437863
EasternUttarPradesh,28.6408065,77.357367
NurtureFoundation,40.6906001,-75.2136679
VIKAS,26.3519297,83.3428697
SackHaryanaCM,29.1612492,75.7360874
Common,38.885965,-77.094433
HaryanaCM,30.7133826,76.8436638
BCB,29.7394439,-95.4639344
CNNnews18,30.751794,76.775819
MAPS,44.8873078,-123.0336988
BoonyachindaStadium,13.8672609,100.5781273
ThairathTV,13.8032683,100.5600271
Kadirpur,22.895578,91.1785016
Nayabari,23.9975194,91.0420063
Dohar,23.6181867,90.1196695
JammuTawi,32.7055231,74.8806613
PNR,14.5671169,121.0027134
Xpress,40.1339686,-75.5168986
HPM,19.7175485,-155.0649886
Cuddalore,11.744699,79.7680243
TamilNadu,11.1271225,78.6568942
Dera,40.7476878,-73.8933731
Ready,44.4851326,-73.1934069
Hariyana,29.0587757,76.085601
BDUTTHave,28.504707,77.204143
BiharMP,21.1574174,79.1459607
TRP,33.1867645,-86.7604729
Population,37.7682024,-122.4242536
FloodReliefMaterials,43.6380608,122.3184967
Bhitiharwa,27.2430994,84.4868185
Beware,28.77813,-81.6123529
Tricity,33.1856128,-117.2904654
Mr.Ex,40.680478,-73.9801539
Dalals,32.7766642,-96.7969879
SBA,34.4271935,-119.8398835
GUEST,35.9538402,-84.2943163
ArjunReddy,18.4548742,79.136387
Danger,47.6247228,-122.5185976
Congratulation,39.9858844,-75.3144105
NYOOOZ,28.5807532,77.3183441
Safety,31.8249724,-102.3297437
ETTelecom,26.41887,80.384831
Dont,46.3577995,12.1440529
ChiefSecyUP,6.9893646,81.0500157
ANTA,25.1578554,76.3116235
Pratappur,24.29592,84.63764
Nawalparasi,27.6498409,83.8897057
Mosty,51.742779,19.419043
ENTIRE,26.855589,75.807185
Fatfat,21.300483,-157.84057
ULFA,50.4626127,9.0078891
MediaCoverage,56.677953,12.8577661
Saran,47.94791,1.880734
MyNt,32.786262,-79.9349758
Honourable,40.2824337,69.6253195
BahraichDm,27.5675536,81.592471
UK,55.378051,-3.435973
SULFA,34.05,64.366667
Might,31.6633834,118.4974199
BravePilot,41.7258168,2.931768
NortheastIndiaOne,38.6174553,-86.357952
Ganpati,12.9228233,77.592522
UttarPradeshCM,26.8556139,80.9276754
Sushil,18.521814,73.865706
HakimpurDegreeCollege,25.2845154,89.0123463
Banglahili,25.276128,89.0102214
Hakimpur,52.4106521,-1.4801561
GaneshChaturthi,19.0662752,72.8334833
PleaseDM,29.140685,121.031891
Sitalpathar,26.7391405,93.9993244
JagrukJanta,26.9537427,75.7847516
Occurrence,13.0305355,80.2690873
FloodRisk,39.7418889,-75.1238687
DIE,44.751036,5.370536
APJAbdul,13.1489921,80.1911462
Deoria,26.4862373,83.7838214
Sali,30.3512988,-97.7522381
IIFL,40.7556064,-73.982848
AshokGehlot,26.4179244,72.50684
DeraChief,30.6522703,76.8458036
ManojTiwariMP,28.6203571,77.1988899
Less,13.6778989,100.724061
JaipurNews,26.9106486,75.7424611
Jaipur,26.9124336,75.7872709
SMSHospital,26.9053798,75.8158404
Tomorrow,33.8887449,-118.240633
MYogiAdityanath,27.8765129,78.0644579
AgricultureDepartment,26.7159682,-80.0808181
Min,53.9045398,27.5615244
ActionAid,38.903299,-77.0290033
CIINorthBengal,22.5753685,88.34921
BSNLRaiganj,25.6309245,88.1290747
Shibchar,23.3584485,90.1682271
EngineBoat,38.0449903,-121.4190316
BBTEA,37.7543553,-122.4778616
ITET,66.3081347,14.1526276
BPCLLPG,19.0381814,72.894951
INITIATIVE,34.0617449,-118.3535426
GuruBabaRamdev,21.1618661,72.8557927
Rs25000,44.016521,21.005859
Jacqueline,45.5035099,-122.6448612
Karisma,40.0454296,-86.0139182
NRDC,40.7404679,-73.9933594
GoGreenTips,8.4973018,76.9484624
Barh,25.4775853,85.7090943
CEO,41.2455795,-75.8831814
RallyforRivers,38.7955358,-90.6242945
COMMENT,44.207165,5.337905
LOCATION,-25.7394229,28.1758982
AppleMusic,43.0825737,-75.3236165
Unique,43.3292037,-76.4160859
DayvidMaxwell,42.3147771,-82.9757237
Effort,35.8199808,139.8335308
Nabanna,22.5678686,88.3135228
ShatruganSinha,28.6214647,77.2045644
Souls,44.699234,2.686465
MSM,12.9774063,77.5550105
LaluYadav,28.602611,76.988078
AsamOdisha,19.8048568,85.8169522
Aadhar,28.6927129,77.1433166
NitishJi,24.5794505,73.7243798
NDAPM,44.910481,-93.186945
UPA,58.279074,22.5447629
Sushasni,19.1892274,72.9762299
TangailDistrict,24.3917427,89.9948257
DeputyCMShri,13.0687819,80.2705181
JaiHindustan,27.88639,78.070674
CaritasBangladesh,23.7436442,90.4152239
FloodDamage,38.24847,-104.573944
DigboiCollege,27.3943554,95.6085359
BahubaliTejashwi,15.4071146,75.0303682
HC,41.9291069,-85.0153866
Latest,22.6011431,88.3457891
Are,40.7660377,-81.514393
Announces,13.00712,77.54275
TX,31.9685988,-99.9018131
AerialSurvey,40.071844,-75.005942
News18,44.7610217,-91.4568337
BreakingNewsMT,45.894809,-111.551898
SriNarendra,7.2851946,80.7033139
Better,40.574312,-74.10647
Homes,35.1556398,-101.8839199
DrMMS,35.9032819,-78.5875533
KAUSHALYAFoundation,25.6218362,85.1240277
RTGS,20.2627079,73.0050865
Riot,34.0328753,-118.4577436
Babu,48.3103344,17.8682559
Prague,50.0755381,14.4378005
GulfTimes,25.263122,51.542625
Brazil,-14.235004,-51.92528
ZEE24KALAK,23.0117336,72.5115248
MUNLEI,22.5455278,113.9378679
Gobindapur,24.8348105,89.1074554
HemtabadVidhansabha,25.6727976,88.2242084
UttarDinajpurDistrict,25.9810393,88.050979
Point,32.8790255,-85.184749
Draught,35.2284435,-80.8546724
Prati_bimba,38.651655,-90.565647
LaluPrasad,28.591132,76.996297
Boudha,27.721378,85.3619399
Tejaswi,19.2072367,72.8348221
Laloo,33.1504108,-96.8220576
Fantastic,40.8663066,-73.9196231
BPCLGorakhpurGreat,26.8180606,83.3495362
Yogi,39.8574879,-76.124833
ENGvWI,45.1795188,-89.6668083
Der,23.8627442,72.2778291
NarendraModiBihar,25.581332,83.9808407
NothBengalFlood,26.791926,88.449234
Side,33.1958696,-117.3794834
Learn,37.788585,-122.401273
WeCare,40.6937288,-73.9912446
RotaractClub,25.6009819,85.1266589
Barrackpore,22.7674278,88.3883455
Loreto,26.0117564,-111.3477531
WholeSystem,44.2504717,-72.7510446
AkashvaniAIR,22.3007147,70.7928557
MIB_India,13.0603855,80.249513
BiharCMNitishKumar,25.6013266,85.1077662
Slave,32.7778373,-79.9284011
Rivers,4.8580767,6.9209135
AbdulKalam,13.1489921,80.1911462
SwaagatPanda,26.6591437,87.275577
Hotal,32.7588489,-117.1785746
Azamgarh,26.0737044,83.1859458
HUMANITARIAN,40.6079498,-111.9344938
NursingStudents,44.9633114,-93.1970236
CatchNewsMeans,28.558265,77.208189
LGRD,10.87318,76.9852399
Faridpur,23.5423919,89.6308921
Thank,38.2529581,-85.7379004
Bhakts,19.988172,73.793043
Pulwama,33.8716117,74.8945692
Download,37.3958973,-121.9285626
Varanasi,25.3176452,82.9739144
Pics,44.989629,-93.2030617
Ap,0.9019925,-52.0029565
System,30.4146701,-91.1694689
Honable,37.6682442,-82.73997
SushilModiState,26.2895738,73.0236244
Houston,29.7604267,-95.3698028
HoustonFloods,29.8055453,-95.4524662
Dallas,32.7766642,-96.7969879
HarrisCounty,29.7751825,-95.3102505
WFAA,32.7755851,-96.8055295
TropicalStorm,29.578693,-98.363913
TropicalStormHarvey,39.225013,-90.9220472
SeemanchalBihar,25.7903362,87.5404616
ONGOING,57.6887656,11.9909088
NAZI,25.7623724,58.6697842
FIGHT,39.948075,-75.1617544
THEY,45.4319599,4.708553
ANDYES,30.440082,-84.284049
WAS,38.8975799,-77.0061577
WHEN,44.9835634,-93.2775489
ANDAT,-8.7054045,115.1900424
IMPORTANCETO,55.9543811,-3.1166093
HUMANITYOR,27.8930686,-82.6987899
Senapati,25.2677276,94.0210189
Mnstrs,38.4987553,-90.3119306
HON,34.9453796,-94.1718542
Paws,41.9178185,-87.6587445
SharadYadav,25.436556,78.5537669
MT,46.8796822,-110.3625658
YEAR,47.615938,-122.349504
SANE,35.083225,-106.654906
Deaths,34.1018786,-118.321222
RETWEET,9.964809,76.288765
HEAT,29.4429971,-98.4939881
GreatSaltLake,41.115791,-112.4768287
SaltLakeCity,40.7607793,-111.8910474
USEDTO,42.010769,-88.079517
YES,43.6463654,-79.4023122
SaffronSofa,52.0241723,0.2405684
TableCloth,30.4580912,-97.6741862
Martrys,43.5313321,5.4474327
SaffronChair,43.6262737,-79.6800893
BigScale,52.6976151,4.8142791
CAN,40.028167,27.046634
Erratic,45.140023,-123.2928962
GP,16.265,-61.551
PrayersforTexas,29.71592,-95.604277
RescueIndia,24.6332377,73.6367012
StevieRayVaughan,30.2631095,-97.7506727
TexasFlood,32.3864393,-94.6572339
Nehruji,10.3725576,77.9815293
Reduce,38.875896,-77.24047
Drmanish_soni,37.6213029,-77.5565235
TURNER,31.6976531,-83.634843
Perspective,34.1741199,-118.1175256
IndianInstitute,13.0056031,77.5809431
DGCA,28.5829851,77.2132779
KolkataBagdogra,26.6821133,88.3290595
Kagaria,25.4838168,86.7013894
Jmiat,31.5330081,74.3217758
IslamicCentre,52.6320406,-1.121453
Wost,50.929491,21.377352
MARY,-1.7753538,34.1531947
WILLIAMSWALSH,41.3885199,-72.8644824
Boys,50.8163523,5.669093
JoelOlsteen,29.7303278,-95.4346238
HoustonFloodReliefFund,29.7315481,-95.4203628
GoodSamaritan,37.2520144,-121.9465363
Batman,37.8895167,41.1292832
SectorHQ,23.2536905,69.652893
BiswanathCharaliAssam,26.7266632,93.1478514
Losses,45.5106759,6.306053
NewYork,40.7127837,-74.0059413
Silvassa,20.2762659,73.0083061
HOUSTON,29.7604267,-95.3698028
Obama,35.4955931,135.7466439
JoelOsteen,29.7303278,-95.4346238
HoustonMegachurchCa,33.8679819,-117.9333757
Imma,53.342917,-6.300048
Katrina,38.5685023,-89.9616325
Trina,42.3744789,-71.1015761
Show,40.7637545,-73.9828345
Christian,36.8410586,-87.460397
Asarikandi,26.0960572,90.0058289
Drone,46.2599782,7.3671267
HoustonNeighborhood,36.3417095,-119.303412
Fire,38.5755186,-121.4975908
Babaji,49.8988272,36.1931639
ChamataAnchalikKriraSangha,26.4053352,91.3392997
Unnati,12.9959713,77.656653
DCs,33.3923874,-111.8563922
HaloWars,30.7202231,76.7580467
PL,51.919438,19.145136
MarlinLane,40.4796965,-81.4309535
TX77025,29.6836967,-95.4306141
Springer,40.725822,-74.004834
XBHs,42.2148697,-71.1960172
NationalFlood,48.2004388,-114.3383244
MPGovt,23.2365683,77.4010374
Praiseworthy,37.774636,-122.4129282
Developed,40.5117574,-111.8465648
SA,23.885942,45.079162
Lauren,41.8965185,-87.6247115
UTI,11.4064138,76.6932438
KishanGanj,26.0917422,87.9383822
NationalFloodInsuranceProgram,47.7668003,-122.1870304
JindalPanther,25.5971249,85.1431498
MPRE,26.2729449,-80.2610117
Muchia,24.9635029,88.2327303
LPG,37.800405,-122.275807
Vapi,20.3893155,72.9106202
DentalCamp,39.0617769,-76.9619071
BiswanathCharali,26.7266632,93.1478514
Flew,33.6409016,-84.4258044
CMMamata,22.7622797,75.8720146
Biswanath,26.6717807,93.1666708
ABCNews,40.7731855,-73.9798031
Punt,51.7513331,-1.2462602
Homeland,35.232214,-97.48176
LucknowMetro,26.8503138,80.9779672
Situations,51.4470923,-2.610596
MUFC,53.4636889,-2.2914568
Sanchez,19.2293367,-69.6125192
CNTIndia,28.5481091,77.252055
Turner,31.6976531,-83.634843
BuffaloBayou,29.7392101,-95.3212098
Allison,42.7535847,-92.7952244
IndiaMuzaffarpurTeam,26.1109153,85.396195
NeerajGupta20,38.7648753,-77.4792918
Terrorism,40.2695538,-74.5232089
Nature,29.9403502,-98.1880999
HoustonFloodRelief,29.8434836,-95.4094996
Ray,39.3354791,-93.9878427
ATULBORA2,22.2607173,86.8129124
Meals,41.0735197,-73.81433
DAILYITTEFAQ,24.8483251,89.372528
Envr,41.5579927,-72.6548668
Barama,34.0484149,-118.247928
Borsola,26.7033113,92.5081299
NationalInstitute,43.7138772,-79.6774756
Technology,36.0692885,-80.2717685
PatnaStudents,25.6173924,85.1132681
Deula,22.0835237,87.3885151
Nabrangpur,19.5001322,82.3017728
SaliSeedlings,53.4266462,-2.3319576
ManMohanSingh,28.6312217,77.1158639
SWRRLY,40.5468355,-112.0028101
NorthFrontier,45.821209,-92.966366
Jesus,39.4469616,-0.3913172
America,54.5259614,-105.2551187
Pictures,55.755823,37.633854
PMAY,25.3309427,84.4017963
IAS,47.2679653,27.2185662
BarbaraFoundation,34.4215442,-119.7052148
Sarlahi,26.9627141,85.56121
Gandhi,26.6201327,-80.2068565
Peaople,41.8922354,-87.6198335
Normal,40.5142026,-88.9906312
Nabarangpur,19.5001322,82.3017728
DistributeRs,34.9642755,-89.9206649
Biscuits,36.1530655,-86.7832026
Blankets,42.2587881,-72.2380908
SanitaryPads,10.442024,78.099959
IRCTC,31.0130661,75.7894717
ARE,40.7660377,-81.514393
THE,33.94467,-118.4105416
Overflow,41.8604382,-87.6274681
BangladeshGovt,21.7849572,91.8441783
Pain,39.9535908,-75.1672278
GEAG,26.7342904,83.3834453
Urdu,34.4181903,73.2488456
IBANews,26.9176656,75.7431823
AABangladesh,23.684994,90.356331
Holy,40.2276576,-74.8937885
WBYC,45.0898636,-92.9741118
Hurricane,37.1752607,-113.2899484
Tweets,48.5616533,-122.4439306
Junagarh,21.522184,70.4578768
CivicAction,43.6501222,-79.378758
Ftr,39.1857186,-86.5371653
Loharpatti,26.8011076,85.8537418
MAHOTTARI,26.8761922,85.80766
DAL,32.8481029,-96.8512063
MEDICINE,42.3351333,-71.1036696
MonsoonSeason,32.6813252,-114.4536408
Status,32.803576,-96.8266166
MajorReservoirs,-37.7074081,144.9683821
Incredible,44.6671869,-85.6840518
TexasUsa,31.9685988,-99.9018131
SOME,36.2834438,58.837552
RAILA,41.8961909,-87.6323553
Baba,39.2719693,-76.6028657
Call,37.4631046,-77.4282684
JogendraGiri,23.6796237,74.0150063
Koramangala,12.9279232,77.6271078
Canadian,56.7220544,-111.3617704
ChauhaliUpazila,24.072394,89.7567693
Shirajgong,24.3141115,89.5699615
Barauni,25.4712224,85.9777451
Inconvenience,22.7768846,-102.597505
RAIL,40.4279136,-86.9127327
NortheastFrontier,41.7817161,-84.6046739
Jio,23.322954,75.038029
Donald,42.3931241,-83.2880346
WaterNews,38.6477691,-90.5793202
NHP_INDIA,18.4918966,73.8858747
GandhiMaidanPatna,25.61549,85.14398
HoustonEpic,29.7217519,-95.3672866
MPNaveenJindal,23.228787,77.4357725
NaviPratap,26.904054,80.945272
Approx,40.7974287,-119.2133991
Fakoli,41.787313,-74.160204
PanapurBlock,26.1361519,84.8546594
PlanIndia,28.5520404,77.2413829
Pontiff,29.5136256,-94.485081
SolarPower,33.7480546,-117.010195
Aap,42.0366736,-87.9826573
Jamait,31.9335856,74.8580233
DoesHoustonFlood,29.8055453,-95.4524662
DoWR,19.805147,85.8544368
Standard,39.098311,-84.516964
Sit,42.8860292,-72.5659205
Rohinya,51.520295,0.032094
ChetanChauhanCr,28.5252845,77.196833
Gavin,27.4088402,55.3433844
Hinduism,-8.4095178,115.188916
CambridgeUniversityPress,52.187531,0.1303461
Dardha,40.5208572,20.8269797
Raz,37.9323899,57.1097746
Nursing,43.0417833,-76.1290489
Link,47.5346131,-122.3064382
CNNNo,33.7578836,-84.3947831
WhatsApp,37.387999,-122.0829853
NF,-29.040835,167.954712
ManiniChatterjee,22.6982972,88.3880272
Discuss,-7.8289332,110.3680593
EX,39.4937392,-6.0679194
AssamAGP,26.1954001,93.8643886
Chewra,32.549097,35.264911
Papadahandi,19.3290378,82.5212896
DibruSaikovaNationalPark,27.6690334,95.3625516
TurnAround,29.5318413,-98.5622476
FloodSafety,33.9155412,-98.4767675
YadavFamily,23.0992909,79.894092
Nautanki,23.030026,72.526401
HonourablePM,30.3252553,-81.6532684
Jammu,32.7266016,74.8570259
City,52.0515032,113.4711906
Cruz,-2.9221332,-40.1758651
EpyllionGroup,23.771372,90.4035665
HoustonTexasWeather,29.7344918,-95.5481478
Torn,47.2539423,9.1928045
LDA,40.3571395,-80.0288554
Laluji,23.0455939,72.5418899
Quantam,37.364803,-121.914956
MostlyChina,34.2557962,108.9315164
FinancialXpressWill,26.4629183,80.3600067
Rally,38.9019452,-77.059792
HoustonFloodAndHow,29.761202,-95.361239
HoustonFlood,29.8055453,-95.4524662
WishCM,31.22074,121.45749
Was,38.8975799,-77.0061577
Gazole,25.1995583,88.1809151
Analysis,39.4002166,-76.5519975
Rupees,25.8023446,-80.2025076
Google,40.7406375,-74.0020388
Hiii,53.0208684,18.6013391
Chaara,31.7920118,-7.291666
BenipurBlock,23.0013501,88.3997852
HuffPost,40.7306008,-73.9915217
DearHM,54.711217,-3.443576
NRHM,11.288879,75.7883228
JPNadda,27.8917452,78.0603719
Damage,39.592944,-104.8773228
Crs,33.9238793,-84.2750949
TV,-7.109535,177.64933
ExecutiveOrder,26.66525,-81.952855
NPR,38.9042703,-77.0083956
Historic,33.738741,-117.7612636
Goods,36.0574309,-115.0483133
Paddy,45.5171301,-122.6737971
SRILANKA,7.873054,80.771797
MIANMAR,21.916221,95.955974
CAMBODIA,12.565679,104.990963
INDONESIA,-0.789275,113.921327
EUROPEAN,54.5259614,15.2551187
AMERICAN,37.6175128,-122.3839612
BILL,37.4506093,-122.114853
HILLARY,41.5372782,-90.5750091
